paper_id,prior_status,final_subject_type,artifact_eligible,evidence,resolution,still_deferred
CUMCM-2021-A-A217,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-B-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-B-B007,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-B-B026,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-B-B050,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-B-B106,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-C-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-C-C066,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-C-C085,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-C-C169,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-C-C283,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-D-D017,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-D-D026,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-D-D034,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-E-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2021-E-E014,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-E-E025,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2021-E-E037,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2022-C-C229,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2022-E-E014,PAPER|UNRESOLVED,PAPER,UNRESOLVED,paper directory and sequential image members; OCR/image packaging not authorized for eligibility,UNSUPPORTED_CONFIRMED_PAPER_UNSUPPORTED,True
CUMCM-2023-A-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2023-B-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2023-C-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2023-D-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2023-E-001,PROBLEM_PACKAGE|0,PROBLEM_PACKAGE,0,problem/attachment directory signal,ALREADY_RESOLVED,False
CUMCM-2024-A-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2024-B-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2024-C-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2024-D-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
CUMCM-2024-E-001,PAPER|1,PAPER,1,one PDF member among the logical identity; non-PDF sibling retained as provenance,ALREADY_RESOLVED,False
