paper_id,artifact_set_id,year,problem,stratum,source_route,marker_only_page_count,marker_count,fully_marker_only,formal_body_substantive_content_present,marker_semantics,page_boundary_preserved,structural_non_page_local,confirmed_missing_page_count,legitimate_blank_page_count,unresolved_page_count,governed_duplicate,shared_formal_path,shared_body_sha,formal_body_path,formal_body_sha256,source_path,source_sha256,identity_binding_valid,membership_binding_valid,artifact_binding_valid,source_binding_valid,classification,root_cause_category,repair_required,repair_layer,review_evidence_repair_required,human_rereview_required,confidence,notes
CUMCM-1992-A-001,derived/scale/papers/CUMCM-1992-A-001,1992,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,1,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,1,0,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,derived/scale/papers/CUMCM-1992-A-001/paper.md,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,1992年数学建模国赛优秀论文/1992年A题优秀论文③ 施肥效果分析.pdf,F784800B2EE0929904DA04B05C302B0E68D299A70818956AB615EE8D98DD6F2B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-A-005,derived/scale/papers/CUMCM-2009-A-005,2009,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,14,14,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,14,1,0,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,derived/scale/papers/CUMCM-2009-A-005/paper.md,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：制动机控制方法分析.pdf,CC88847CEF5F852FB62C8551127B6F22FCFA5406CD372BA2A40947189C5E113B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-A-007,derived/scale/papers/CUMCM-2009-A-007,2009,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,15,15,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,15,1,0,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,derived/scale/papers/CUMCM-2009-A-007/paper.md,2DF3EA63A1E4C006F318187DD9AF70A89087EF7786A5332F190F6B65FC1600DF,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009A：联合制动器试验台电流控制方法的实现及改进.pdf,059F98140D4B67DB0EB9B7BFB1A4268A3386116EDE96D569757D8F1173018EFE,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-001,derived/scale/papers/CUMCM-2009-B-001,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,17,17,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,17,1,0,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,derived/scale/papers/CUMCM-2009-B-001/paper.md,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：制动器试验台的控制方法分析.pdf,A3C68EA3D8F9F8D503C2EF5E257FE96BE380C5DBDE35994AEFF8EDF0D6A5D218,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-003,derived/scale/papers/CUMCM-2009-B-003,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,20,20,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,20,1,0,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,derived/scale/papers/CUMCM-2009-B-003/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于蒙特卡洛模拟的眼科病床安排排队模型.pdf,DE41E612717B5E37C9D393899924C0BD62F2304121B0177F83C91CA9827FC094,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-004,derived/scale/papers/CUMCM-2009-B-004,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,28,28,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,28,1,0,7B81F60C64673BF02976FB19BFDC188CDEE3BBD8DEB3E5F3EE1EBFBFCE56229D,derived/scale/papers/CUMCM-2009-B-004/paper.md,7B81F60C64673BF02976FB19BFDC188CDEE3BBD8DEB3E5F3EE1EBFBFCE56229D,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：医院病床合理安排模型探讨.pdf,030228C8469E41E3D89943D3D8CF6C1584E8E7D146B289C9087ACD9469312FEC,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-005,derived/scale/papers/CUMCM-2009-B-005,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,2,2,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,2,1,0,96063CBA314A4F2CBA5DBE2319045D111F6D07789F83372C519D124C7AA4C1B2,derived/scale/papers/CUMCM-2009-B-005/paper.md,96063CBA314A4F2CBA5DBE2319045D111F6D07789F83372C519D124C7AA4C1B2,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：基于排队论的病床安排模型的研究.pdf,69EC746ECFABBF2C291F9944263CD269F1D4E8CAD8194C1070CF0A7699875D4F,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-006,derived/scale/papers/CUMCM-2009-B-006,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,23,23,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,23,0,0,2AB94C88C175AED4EC84BD9E6954705D96A2319D6A83886C05337DD7758FFDD4,derived/scale/papers/CUMCM-2009-B-006/paper.md,2AB94C88C175AED4EC84BD9E6954705D96A2319D6A83886C05337DD7758FFDD4,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排.pdf,94D3FF32EFBE5DA31CF322E9702E3B1BE9A02AC012CBD6CAA3A2D9E0D85FCDCB,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-007,derived/scale/papers/CUMCM-2009-B-007,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,38,38,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,38,0,0,621C891925FDFEC4D5FB9C0D83441ACBD553F890081FFCD6046C386071FB4FD7,derived/scale/papers/CUMCM-2009-B-007/paper.md,621C891925FDFEC4D5FB9C0D83441ACBD553F890081FFCD6046C386071FB4FD7,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床合理安排问题的模型探讨.pdf,B2C462CA52FD6A06B1A15B3ADB6BB3DA875951A1BEA773CF9F3178E58E8F37B0,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2009-B-008,derived/scale/papers/CUMCM-2009-B-008,2009,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,17,17,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,17,1,0,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,derived/scale/papers/CUMCM-2009-B-008/paper.md,F711F303D778F4FCC8FBC4213E499B268F53ABFF7CCB69BACDD3DD5D6C2676CE,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009B：眼科病床的合理安排模型.pdf,025BCFD5A5FC8CBC1B01112EDA08FD0D270C67FB838D3B2BC11E4723BCD680D7,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-A-003,derived/scale/papers/CUMCM-2010-A-003,2010,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,21,21,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,21,0,0,528665FD4EB22D20ECA8272AA7A39F94E769443BDB96781AD6FB7BD18781021D,derived/scale/papers/CUMCM-2010-A-003/paper.md,528665FD4EB22D20ECA8272AA7A39F94E769443BDB96781AD6FB7BD18781021D,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：倾斜卧式储油罐油量标定的实用方法.pdf,88C6C782ABD276280B59807B2108D4BECD2C6B25D1F3E861F44B8047635C81C1,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-A-004,derived/scale/papers/CUMCM-2010-A-004,2010,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,32,32,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,32,1,0,10D8417B9907543BA3D31CADAAFA596A847C428A80292A624B9727669ED22F5E,derived/scale/papers/CUMCM-2010-A-004/paper.md,10D8417B9907543BA3D31CADAAFA596A847C428A80292A624B9727669ED22F5E,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (3).pdf,91816D1197A09392ECD177171037E1BF302F4E1D87E769DBCC750015D8ACA997,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-A-007,derived/scale/papers/CUMCM-2010-A-007,2010,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,20,20,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,20,1,0,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,derived/scale/papers/CUMCM-2010-A-007/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (4).pdf,C01DFFA58041769DC6DCDA69D53D63709B059106443632F6552D9F7199C6AF03,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-B-003,derived/scale/papers/CUMCM-2010-B-003,2010,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,25,25,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,25,1,0,B6404540EF2A74C970DEAC82C803AE4DC23ED95E434CAB505B84EB569E9013BF,derived/scale/papers/CUMCM-2010-B-003/paper.md,B6404540EF2A74C970DEAC82C803AE4DC23ED95E434CAB505B84EB569E9013BF,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：对上海世博会文化影响力的定量评估.pdf,1ED4643567C104D6041EEB982EE6848A57D779DDB9BC319424E82BA6E95AD764,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-B-004,derived/scale/papers/CUMCM-2010-B-004,2010,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,11,11,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,11,1,0,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,derived/scale/papers/CUMCM-2010-B-004/paper.md,2EEBBD295DAA69E745D4D3A60E17C0CEEF5CCD2C3D4B962C1E8FD4F59535AFD8,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会参观线路设计.pdf,1ADCC76250C40CF4057EDBC71883F7290C4105D17D05381C742183DA15E80D24,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-B-005,derived/scale/papers/CUMCM-2010-B-005,2010,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,28,28,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,28,1,0,7B81F60C64673BF02976FB19BFDC188CDEE3BBD8DEB3E5F3EE1EBFBFCE56229D,derived/scale/papers/CUMCM-2010-B-005/paper.md,7B81F60C64673BF02976FB19BFDC188CDEE3BBD8DEB3E5F3EE1EBFBFCE56229D,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会对上海旅游业的影响研究.pdf,63064D423C44843DA905AEC4A0AC07A49A0ADA9D0CDB480495F4921A938457FA,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-B-006,derived/scale/papers/CUMCM-2010-B-006,2010,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,31,31,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,31,1,0,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,derived/scale/papers/CUMCM-2010-B-006/paper.md,C603D33FCDC6A8963EB4D9A5B48E40618F3E8B87F583458474931C9FA4D3C61C,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会于文化方面影响力评估.pdf,F084DF33B5DED56E794A494305239DC534E981BA749E55138D56D1EB7FAA6C20,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-C-001,derived/scale/papers/CUMCM-2010-C-001,2010,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,20,20,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,20,1,0,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,derived/scale/papers/CUMCM-2010-C-001/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置（2）.pdf,FD7FBA7652C85FF2D40866F4F992039E8DA731EBF08E630DE9226D4D51972D3C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-C-002,derived/scale/papers/CUMCM-2010-C-002,2010,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,14,14,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,14,1,0,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,derived/scale/papers/CUMCM-2010-C-002/paper.md,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置.pdf,59A9FEB40E7440F2AE910AA3B77B6C97E7F1DE601AFBE61FC44E2D557679ECD5,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-C-004,derived/scale/papers/CUMCM-2010-C-004,2010,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,14,14,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,14,1,0,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,derived/scale/papers/CUMCM-2010-C-004/paper.md,F501017C13D9B29686DD922D65EDC0CD658E90E82A5785E427A2D829537C8626,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管布置问题的优化模型.pdf,C5B80D92915BF6F03994B4CB054684A3F7F08293D8FDAD9268E9BCFD96183AE9,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-D-002,derived/scale/papers/CUMCM-2010-D-002,2010,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,13,13,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,13,1,0,1888E6C51576B4658EBCF999D9BD0EEBBE0358F2C4F7C7B817AD03495849659F,derived/scale/papers/CUMCM-2010-D-002/paper.md,1888E6C51576B4658EBCF999D9BD0EEBBE0358F2C4F7C7B817AD03495849659F,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价 (2).pdf,6BEA2106138EFF593DD0979E6220BBCE06BCB26F816DF4378422DE178F397AFE,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-D-004,derived/scale/papers/CUMCM-2010-D-004,2010,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,20,20,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,20,1,0,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,derived/scale/papers/CUMCM-2010-D-004/paper.md,423134DFB9C28BE94131469DE903502B83FA4E46EF32803069457656C5762736,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价.pdf,90C8BD61A03A9EEDC28CFFF554F3CD4BCD29A183D1833869F6DD059AF5FAD37E,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2010-D-005,derived/scale/papers/CUMCM-2010-D-005,2010,D,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,32,32,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,32,1,0,10D8417B9907543BA3D31CADAAFA596A847C428A80292A624B9727669ED22F5E,derived/scale/papers/CUMCM-2010-D-005/paper.md,10D8417B9907543BA3D31CADAAFA596A847C428A80292A624B9727669ED22F5E,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：学生宿舍设计方案的评价.pdf,9D46A3D73FC99E838924785A04553909A97908E634CFAB6303AC4E2B45D353B2,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2011-A-001,derived/scale/papers/CUMCM-2011-A-001,2011,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,2,19,0,1,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,2,0,0,7CBE95CD215BF4DBF1145D77C8F5E68E78913851E3F43515D25039DD4BDDBC3E,derived/scale/papers/CUMCM-2011-A-001/paper.md,7CBE95CD215BF4DBF1145D77C8F5E68E78913851E3F43515D25039DD4BDDBC3E,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（7）.pdf,3D58DB4E99A3E3202142EB77E537132421D37B81F6636360331B0A7D19E17F0E,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2011-A-002,derived/scale/papers/CUMCM-2011-A-002,2011,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,21,0,1,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,0,0,0DC7FA87A91063A75E5F6EB4E7DF93003F2810C3C2B255BADA26123C31E167C8,derived/scale/papers/CUMCM-2011-A-002/paper.md,0DC7FA87A91063A75E5F6EB4E7DF93003F2810C3C2B255BADA26123C31E167C8,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（8）.pdf,AAD869BC1AB3C69E03518C673BA1163A29DCB24D15F8C57943783A004BAD317D,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2011-A-004,derived/scale/papers/CUMCM-2011-A-004,2011,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,24,0,1,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,0,0,BC31A761D966D535532F56685708E9046DD03DE154AD8808530C902FF887CA2C,derived/scale/papers/CUMCM-2011-A-004/paper.md,BC31A761D966D535532F56685708E9046DD03DE154AD8808530C902FF887CA2C,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（1）.pdf,72719EF517A3254F0BD852882843C1310882D092883DA60C3B5F88542953E157,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2011-A-005,derived/scale/papers/CUMCM-2011-A-005,2011,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,29,0,1,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,0,0,35E4CF3B6B9BAB76CEBC0220F86B8278A06D595435C117091539A9A84D151CA2,derived/scale/papers/CUMCM-2011-A-005/paper.md,35E4CF3B6B9BAB76CEBC0220F86B8278A06D595435C117091539A9A84D151CA2,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（3）.pdf,5CFE1213D56FE2D9AEF5F2A08FC9A3CAC379DD2DA7B1600D7BC7089979D6FDB3,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2011-A-007,derived/scale/papers/CUMCM-2011-A-007,2011,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,3,21,0,1,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,3,0,0,ACCABFC155FB8F7EADABB10768DF3C9458A86A3C41C9F8A3D6487B58A7713E65,derived/scale/papers/CUMCM-2011-A-007/paper.md,ACCABFC155FB8F7EADABB10768DF3C9458A86A3C41C9F8A3D6487B58A7713E65,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（5）.pdf,F5AFFBB6F8AA0323F3452708D2F16470293AB43E52CF1A7899DFF51F205F5FC3,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
