paper_id,year,problem,subject_type,artifact_eligible,quality,primary_file,extraction_input_path,artifact_status,deferred_reason
CUMCM-2009-D-002,2009,D,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备的优化方案.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备的优化方案.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-D-003,2009,D,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备优化模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备优化模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-D-004,2009,D,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备优化方案.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备优化方案.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2009-D-005,2009,D,PAPER,1,Q3,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备方案的优化设计模型.pdf,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009D：会议筹备方案的优化设计模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-A-001,2010,A,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-A-003,2010,A,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：倾斜卧式储油罐油量标定的实用方法.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：倾斜卧式储油罐油量标定的实用方法.pdf,PASS,
CUMCM-2010-A-004,2010,A,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (3).pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (3).pdf,PASS,
CUMCM-2010-A-005,2010,A,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (2).pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (2).pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-A-006,2010,A,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：基于数学建模的储油罐变形监测研究.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：基于数学建模的储油罐变形监测研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-A-007,2010,A,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (4).pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010A：储油罐的变位识别与罐容表标定 (4).pdf,PASS,
CUMCM-2010-B-001,2010,B,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会影响力的定量评估.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会影响力的定量评估.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-B-003,2010,B,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：对上海世博会文化影响力的定量评估.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：对上海世博会文化影响力的定量评估.pdf,PASS,
CUMCM-2010-B-004,2010,B,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会参观线路设计.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会参观线路设计.pdf,PASS,
CUMCM-2010-B-005,2010,B,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会对上海旅游业的影响研究.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：世博会对上海旅游业的影响研究.pdf,PASS,
CUMCM-2010-B-006,2010,B,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会于文化方面影响力评估.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010B：上海世博会于文化方面影响力评估.pdf,PASS,
CUMCM-2010-C-001,2010,C,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置（2）.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置（2）.pdf,PASS,
CUMCM-2010-C-002,2010,C,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置.pdf,PASS,
CUMCM-2010-C-003,2010,C,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置模型.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管的布置模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-C-004,2010,C,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管布置问题的优化模型.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010C：输油管布置问题的优化模型.pdf,PASS,
CUMCM-2010-D-001,2010,D,PAPER,1,Q3,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价（1）.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价（1）.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2010-D-002,2010,D,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价 (2).pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价 (2).pdf,PASS,
CUMCM-2010-D-004,2010,D,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：对学生宿舍设计方案的评价.pdf,PASS,
CUMCM-2010-D-005,2010,D,PAPER,1,Q0,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：学生宿舍设计方案的评价.pdf,2010年数学建模国赛真题+优秀论文/2010年优秀论文/2010D：学生宿舍设计方案的评价.pdf,PASS,
CUMCM-2011-A-001,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（7）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（7）.pdf,PASS,
CUMCM-2011-A-002,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（8）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（8）.pdf,PASS,
CUMCM-2011-A-004,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（1）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（1）.pdf,PASS,
CUMCM-2011-A-005,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（3）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（3）.pdf,PASS,
CUMCM-2011-A-006,2011,A,PAPER,1,Q2,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（4）.pdf,derived/scale/pdf_ocr/CUMCM-2011-A-006.readable.pdf,PASS,
CUMCM-2011-A-007,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（5）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（5）.pdf,PASS,
CUMCM-2011-A-009,2011,A,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（2）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011A：城市表层土壤重金属污染分析（2）.pdf,PASS,
CUMCM-2011-B-003,2011,B,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（3）/交巡警服务平台的设置与调度.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（3）/交巡警服务平台的设置与调度.pdf,PASS,
CUMCM-2011-B-004,2011,B,PAPER,1,Q0,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（1）.pdf,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011B：交巡警服务平台的设置与调度（1）.pdf,PASS,
CUMCM-2012-A-001,2012,A,PAPER,1,Q2,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (3).pdf,derived/scale/pdf_ocr/CUMCM-2012-A-001.readable.pdf,PASS,
CUMCM-2012-A-006,2012,A,PAPER,1,Q0,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (2).pdf,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (2).pdf,PASS,
CUMCM-2012-A-007,2012,A,PAPER,1,Q0,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (1).pdf,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价 (1).pdf,PASS,
CUMCM-2012-A-A285,2012,A,PAPER,1,Q2,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012A：葡萄酒的评价/A285.pdf,derived/scale/pdf_ocr/CUMCM-2012-A-A285.readable.pdf,PASS,
CUMCM-2012-B-004,2012,B,PAPER,1,Q0,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (3)/20121784.pdf,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (3)/20121784.pdf,PASS,
CUMCM-2012-B-B077,2012,B,PAPER,1,Q2,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (1)/B077.pdf,derived/scale/pdf_ocr/CUMCM-2012-B-B077.readable.pdf,PASS,
CUMCM-2012-B-B149,2012,B,PAPER,1,Q0,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (4)/B149答卷.pdf,2012年数学建模国赛真题+优秀论文/2012年优秀论文/2012B：太阳能小屋的设计 (4)/B149答卷.pdf,PASS,
CUMCM-2013-A-001,2013,A,PAPER,1,Q0,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (5)/基于差分方程和元胞自动机的交通阻塞模型.pdf,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (5)/基于差分方程和元胞自动机的交通阻塞模型.pdf,PASS,
CUMCM-2013-A-003,2013,A,PAPER,1,Q0,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (4)/5486.pdf,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (4)/5486.pdf,PASS,
CUMCM-2013-A-004,2013,A,PAPER,1,Q0,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (3)/A-13241002-黄小敏，黄程，王露.pdf,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (3)/A-13241002-黄小敏，黄程，王露.pdf,PASS,
CUMCM-2013-A-005,2013,A,PAPER,1,Q0,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (2)/周晨阳周登岳孔垂烨A.pdf,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响 (2)/周晨阳周登岳孔垂烨A.pdf,PASS,
CUMCM-2013-A-A0114,2013,A,PAPER,1,Q0,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响/A0114.pdf,2013年数学建模国赛真题+优秀论文/2013A：车道被占用对城市道路通行能力的影响/A0114.pdf,PASS,
CUMCM-2013-C-010,2013,C,PAPER,1,Q2,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/成都工业学院 专5 C 肖瑜琳 刘新燕 黄龙.pdf,derived/scale/pdf_ocr/CUMCM-2013-C-010.readable.pdf,PASS,
CUMCM-2014-A-A1000,2014,A,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/A10009072_吉张鹤轩_杨升_陈同广.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/A10009072_吉张鹤轩_杨升_陈同广.pdf,PASS,
CUMCM-2014-A-A1114,2014,A,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (2)/A11141001_陈超_唐梦珏_杨克宇.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (2)/A11141001_陈超_唐梦珏_杨克宇.pdf,PASS,
CUMCM-2014-A-A1116,2014,A,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/A11168020_郑建国_陶禹诺_严洒洒.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/A11168020_郑建国_陶禹诺_严洒洒.pdf,PASS,
CUMCM-2014-A-A1501,2014,A,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (5)/A15010142_王子硕_吴鹏飞_陶立.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (5)/A15010142_王子硕_吴鹏飞_陶立.pdf,PASS,
CUMCM-2014-A-A2302,2014,A,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略/A23022014_杜磊_江启文_汪鑫 .pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略/A23022014_杜磊_江启文_汪鑫 .pdf,PASS,
CUMCM-2014-B-B1801,2014,B,PAPER,1,Q2,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (4)/B18013004_邓敏娜_宁凯_董婷婷.pdf,derived/scale/pdf_ocr/CUMCM-2014-B-B1801.readable.pdf,PASS,
CUMCM-2014-B-B2704,2014,B,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌/B27042017_吴俊锋_谭翔飞_庄重.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌/B27042017_吴俊锋_谭翔飞_庄重.pdf,PASS,
CUMCM-2014-C-010,2014,C,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/论文正文.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/论文正文.pdf,PASS,
CUMCM-2014-C-C1951,2014,C,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/C19510015_杨金洪_洪嘉远_谢思霞.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/C19510015_杨金洪_洪嘉远_谢思霞.pdf,PASS,
CUMCM-2014-D-D2202,2014,D,PAPER,1,Q0,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (3)/D22022011_阎发静_周靖_杨峰.pdf,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (3)/D22022011_阎发静_周靖_杨峰.pdf,PASS,
CUMCM-2016-A-002,2016,A,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (1).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (1).pdf,PASS,
CUMCM-2016-A-003,2016,A,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (5).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (5).pdf,PASS,
CUMCM-2016-A-004,2016,A,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (2).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (2).pdf,PASS,
CUMCM-2016-A-005,2016,A,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,PASS,
CUMCM-2016-A-006,2016,A,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (3).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (3).pdf,PASS,
CUMCM-2016-B-001,2016,B,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (1).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (1).pdf,PASS,
CUMCM-2016-B-002,2016,B,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (5).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (5).pdf,PASS,
CUMCM-2016-B-003,2016,B,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (4).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (4).pdf,PASS,
CUMCM-2016-B-004,2016,B,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (2).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (2).pdf,PASS,
CUMCM-2016-B-005,2016,B,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (3).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (3).pdf,PASS,
CUMCM-2016-C-001,2016,C,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (2).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (2).pdf,PASS,
CUMCM-2016-C-003,2016,C,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (1).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (1).pdf,PASS,
CUMCM-2016-D-002,2016,D,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (2).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (2).pdf,PASS,
CUMCM-2016-D-003,2016,D,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (3).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (3).pdf,PASS,
CUMCM-2016-D-004,2016,D,PAPER,1,Q0,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (1).pdf,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (1).pdf,PASS,
CUMCM-2017-A-001,2017,A,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (3).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (3).pdf,PASS,
CUMCM-2017-A-002,2017,A,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (5).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (5).pdf,PASS,
CUMCM-2017-A-003,2017,A,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (2).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (2).pdf,PASS,
CUMCM-2017-A-004,2017,A,PAPER,1,Q2,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (1).pdf,derived/scale/pdf_ocr/CUMCM-2017-A-004.readable.pdf,PASS,
CUMCM-2017-A-006,2017,A,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (4).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (4).pdf,PASS,
CUMCM-2017-B-001,2017,B,PAPER,1,Q2,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (3).pdf,derived/scale/pdf_ocr/CUMCM-2017-B-001.readable.pdf,PASS,
CUMCM-2017-B-003,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (7).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (7).pdf,PASS,
CUMCM-2017-B-004,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (6).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (6).pdf,PASS,
CUMCM-2017-B-005,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (1).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (1).pdf,PASS,
CUMCM-2017-B-006,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (5).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (5).pdf,PASS,
CUMCM-2017-B-007,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (4).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (4).pdf,PASS,
CUMCM-2017-B-008,2017,B,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (2).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (2).pdf,PASS,
CUMCM-2017-C-002,2017,C,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (1).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (1).pdf,PASS,
CUMCM-2017-C-003,2017,C,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (3).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (3).pdf,PASS,
CUMCM-2017-C-004,2017,C,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (2).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (2).pdf,PASS,
CUMCM-2017-D-001,2017,D,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (2).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (2).pdf,PASS,
CUMCM-2017-D-003,2017,D,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (1).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (1).pdf,PASS,
CUMCM-2017-D-004,2017,D,PAPER,1,Q0,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (3).pdf,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (3).pdf,PASS,
CUMCM-2018-A-001,2018,A,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于非稳态导热的高温作业专用服装设计.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于非稳态导热的高温作业专用服装设计.pdf,PASS,
CUMCM-2018-A-002,2018,A,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业专用服装设计.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业专用服装设计.pdf,PASS,
CUMCM-2018-A-003,2018,A,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于多原则比较和蒙特卡洛模拟的 RGV 动态调度模型.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：基于多原则比较和蒙特卡洛模拟的 RGV 动态调度模型.pdf,PASS,
CUMCM-2018-A-005,2018,A,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业服设计.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018A：高温作业服设计.pdf,PASS,
CUMCM-2018-B-001,2018,B,PAPER,1,Q2,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：RGV 的动态调度优化问题.pdf,derived/scale/pdf_ocr/CUMCM-2018-B-001.readable.pdf,PASS,
CUMCM-2018-B-003,2018,B,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：智能 RGV 的动态调度策略.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：智能 RGV 的动态调度策略.pdf,PASS,
CUMCM-2018-B-004,2018,B,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：基于 0-1 规划的单 RGV 动态调度模型.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018B：基于 0-1 规划的单 RGV 动态调度模型.pdf,PASS,
CUMCM-2018-C-002,2018,C,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：大型百货商场会员画像描述.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：大型百货商场会员画像描述.pdf,PASS,
