alignment,bold,character_spacing,closest_chinese_size,component,confidence,detected_font_families,first_line_indent_mm,first_line_indent_pt,font_size_pt,italic,left_indent_mm,line_spacing_multiple,line_spacing_pt,normalized_font_name,notes,numbering_style,observation_count,observed_value,page_count,paper_id,paragraph_spacing_after_pt,paragraph_spacing_before_pt,pdf_type,problem,raw_font_name,right_indent_mm,source_path,source_sha256,source_type,year
CENTER,False,UNKNOWN,五号,table_caption,HIGH,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,10.5,False,60.078,1.255,15.06,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,caption,30,size_pt=10.5; bold_ratio=0.0; alignment=CENTER,30,CUMCM-2006-A-004,0.0,,text_based,A,TT4,58.208,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_body,UNKNOWN,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,30,CUMCM-2006-A-004,,,text_based,A,UNKNOWN,0.0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
LEFT_OR_MIXED,False,UNKNOWN,小四,equation,HIGH,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,12.0,False,25.012,2.393,19.08,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,393,size_pt=12.0; bold_ratio=0.0; alignment=LEFT_OR_MIXED,30,CUMCM-2006-A-004,28.92,,text_based,A,TT11,24.871,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
JUSTIFIED_OR_FULL,False,UNKNOWN,六号,equation_number,LOW,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,7.0,False,28.293,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,4,size_pt=7.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,30,CUMCM-2006-A-004,,,text_based,A,TT2,154.305,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_label,UNKNOWN,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,30,CUMCM-2006-A-004,,,text_based,A,UNKNOWN,0.0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_body,UNKNOWN,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,30,CUMCM-2006-A-004,,,text_based,A,UNKNOWN,0.0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
JUSTIFIED_OR_FULL,False,UNKNOWN,小四,appendix_title,LOW,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,12.0,False,25.012,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,3,size_pt=12.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,30,CUMCM-2006-A-004,,,text_based,A,TT4,25.047,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
JUSTIFIED_OR_FULL,False,UNKNOWN,四号,appendix_heading,LOW,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,14.0,False,25.012,,,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,1,size_pt=14.0; bold_ratio=0.0; alignment=JUSTIFIED_OR_FULL,30,CUMCM-2006-A-004,,,text_based,A,TT3,167.605,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
CENTER,False,UNKNOWN,五号,appendix_body,HIGH,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,30.014,85.08,10.5,False,25.012,1.554,16.14,SimSun/Song,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,none,3965,size_pt=10.5; bold_ratio=0.0; alignment=CENTER,30,CUMCM-2006-A-004,31.2,,text_based,A,TT4,24.977,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,code,UNKNOWN,Arial;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,30,CUMCM-2006-A-004,,,text_based,A,UNKNOWN,0.0,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006A：出版社书号的优化配置.pdf,475CF35EC24E1C7485A759127AD292B08C6BDE4AE9FE987E492B458DDFF3FCDD,OBSERVED,2006
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,title,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,abstract_label,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,abstract_body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keywords_label,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keywords_body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_1,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_2,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_3,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_4,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,figure_caption,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_caption,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,equation,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,equation_number,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_label,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,reference_body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_title,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_heading,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,appendix_body,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,code,UNKNOWN,KaiTi;Times New Roman,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,7,CUMCM-2003-B-007,,,text_based,B,UNKNOWN,0.0,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,0D1C178148BD8F1B322323FA3EEA6B75A39E96CBEB3813AF050454927B3657D4,OBSERVED,2003
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,title,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,abstract_label,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,abstract_body,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keywords_label,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,keywords_body,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_1,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_2,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_3,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,heading_4,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,body,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,figure_caption,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_caption,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,table_body,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,equation,UNKNOWN,KaiTi,,,,UNKNOWN,0.0,,,UNKNOWN,OCR not run; font family is document-level when available; PDF resource IDs are preserved.,UNKNOWN,0,size_pt=UNKNOWN; bold_ratio=UNKNOWN; alignment=UNKNOWN,3,CUMCM-1992-A-004,,,image_based,A,UNKNOWN,0.0,1992年数学建模国赛优秀论文/1992年A题优秀论文① 关于施肥效果分析问题的评注.pdf,0ED09084F2E15BB17CED39971CC8B3C20F72F789C1B0AD2F4A99DF9642D0B48D,OBSERVED,1992
