abstract_present,appendix_present,authors,award,bottom_margin_mm,bottom_margin_q1_mm,bottom_margin_q3_mm,created_at,detected_font_families,eligible_for_layout_analysis,eligible_for_typography_analysis,equation_candidate_count,figure_caption_count,font_metadata_available,footer_present,formal_membership,g8_overall_status,g8_quality,g8_subject_type,has_encoding_issues,header_present,height_mm,height_pt,identity_source,institution,is_A4,is_complex_layout,keywords_present,layout_analysis_available,left_margin_mm,left_margin_q1_mm,left_margin_q3_mm,margin_page_count,mixed_page_size,notes,orientation,page_count,page_count_catalog,page_number_position,page_number_present,pages_needing_ocr,pages_with_columns,pages_with_tables,paper_id,pdf_confidence,pdf_type,problem,problem_code,raw_pdf_fonts,reference_entry_count,reference_present,right_margin_mm,right_margin_q1_mm,right_margin_q3_mm,semantic_exclusion,source_canonical,source_exists,source_path,source_role,source_sha256,source_sha256_catalog,status,table_caption_count,text_item_count,text_layer_available,title,title_text,top_margin_mm,top_margin_q1_mm,top_margin_q3_mm,updated_at,width_mm,width_pt,year
0,0,unknown,unknown,16.528,16.422,20.17,2026-08-18T00:06:15+08:00,KaiTi;SimSun/Song;Syntax;Times New Roman;cajcd-fntaa;cajcd-fntbd;cajcd-fntlt,1,1,627,0,1,1,FORMAL,COMPLETE,Q2,PAPER,0,1,248.70833333333334,705.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,12.912,12.894,12.912,4,False,,PORTRAIT,5,,BOTTOM,1,,,,CUMCM-1999-A-004,1.0,text_based,A,A,------------------------------------;STSong-Light;Times-Roman;cajcd-fntaa;Times-Italic;cajcd-fntlt;cajcd-fntbd;Times-Italic;KaiTi;Times-Bold;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax;Syntax,1,0,10.407,10.301,10.447,,True,1,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：最优刀具更换周期上界_检查间隔下界的证明.pdf,primary,9B830266F4804B7CEF28C16E2462E58E9571704120A4AD0A63E286614E04DAF6,9B830266F4804B7CEF28C16E2462E58E9571704120A4AD0A63E286614E04DAF6,active,0,2011,1,unknown,M A TH EM A T ICSINPRA CT ICE ANDTH EO R Y,14.146,14.146,14.746,2026-08-18T00:06:15+08:00,167.56944444444446,475.0,1999
1,1,unknown,unknown,16.764,16.764,16.764,2026-08-18T00:06:15+08:00,Arial;Calibri;Cambria;KaiTi;Monospace;SimSun/Song;Symbol;Times New Roman,1,1,149,11,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,296.6861111111111,841.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.75,31.75,31.75,17,False,,PORTRAIT,18,,BOTTOM,1,,,,CUMCM-2008-A-004,1.0,text_based,A,A,------------------------------------;AFQVMD+Calibri;AFQVMF+Cambria;TimesNewRoman;Arial;SimSun;KaiTi;AFQVMO+CambriaMath;CourierNew;Symbol;AFQVMP+CambriaMath,40,1,-64.586,-64.586,-64.586,,True,1,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008A：《数码相机相对位置定位方法》.pdf,primary,60E7499C28CB9250E93CF737DE9B452C80793472ABFED53E6C5FED369249D7A3,60E7499C28CB9250E93CF737DE9B452C80793472ABFED53E6C5FED369249D7A3,active,6,908,1,unknown,数码相机相对位置定位方法 | 1.摘要,27.7,26.007,39.384,2026-08-18T00:06:15+08:00,209.90277777777777,595.0,2008
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,PROBLEM_PACKAGE,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2018-A-004,,NOT_ANALYZED,A,A,,,,,,,,True,1,2018年数学建模国赛真题+优秀论文/2018年赛题/2018年国赛A题.docx,primary,F9CC25BC676020073498A68FBAE077F04BD9A7EF3E97E683AE27CBC0947EE02F,F9CC25BC676020073498A68FBAE077F04BD9A7EF3E97E683AE27CBC0947EE02F,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2018
,,unknown,unknown,,,,2026-08-18T00:06:15+08:00,,0,0,,,0,,FORMAL,INELIGIBLE,,SUPPORTING_MATERIAL,,,,,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,,,,0,,,,,,No analyzable PAPER PDF selected; identity retained in full corpus inventory.,UNKNOWN,,,,,,,,CUMCM-2011-D-032,,NOT_ANALYZED,D,D,,,,,,,,True,1,2011年数学建模国赛真题+优秀论文/2011年优秀论文/2011D：天然肠衣搭配问题(1)/三级降二级降级23.lg4,primary,DB003ACAAB5B7FD09147D3A12F953689BB51AC45DB88E0893BBEDC32361DDCB0,DB003ACAAB5B7FD09147D3A12F953689BB51AC45DB88E0893BBEDC32361DDCB0,active,,,0,unknown,,,,,2026-08-18T00:06:15+08:00,,,2011
1,1,unknown,unknown,18.273,18.273,18.273,2026-08-18T00:06:15+08:00,Arial;KaiTi;MT-Extra;Monospace;SimHei;SimSun/Song;SymbolMT;Times New Roman;Wingdings-Regular,1,1,1637,5,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,25.017,25.019,40,False,,PORTRAIT,41,,BOTTOM,1,,,,CUMCM-2007-B-006,1.0,text_based,B,B,------------------------------------;DHCEMH+SimSun;DHCFDG+STKaiti;TimesNewRomanPSMT;DHCEMG+TimesNewRomanPS-BoldMT;SimSun;KaiTi;DHEIGO+SimHei;TimesNewRomanPS-BoldItalicMT;TimesNewRomanPS-ItalicMT;DHFABE+Wingdings-Regular;DHFDCF+MT-Extra;ArialMT;DHFIOE+SymbolMT;CourierNewPSMT;Arial-BoldMT;DHCELG+TimesNewRomanPS-BoldMT;DHIPII+KaiTi_GB2312;CourierNewPS-BoldMT;DHNPEB+NSimSun;FZY4FW--GB1-0,64,1,-3.308,-3.308,-3.308,,True,1,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007B：《公交查询系统的最佳乘车方案研究与设计》.pdf,primary,73857127F8E496EFAF5270EAE9967E5C14EF024539D4976E6577A8B57F118696,73857127F8E496EFAF5270EAE9967E5C14EF024539D4976E6577A8B57F118696,active,21,5799,1,unknown,上咨询等）与队外的任何人（包括指导教师）研究、讨论与赛题有关的问题。,25.033,24.807,25.04,2026-08-18T00:06:15+08:00,209.98038888888888,595.22,2007
0,0,unknown,unknown,70.73,70.73,70.73,2026-08-18T00:06:15+08:00,KaiTi;SimSun/Song,1,0,0,0,1,0,FORMAL,Q3_MANUAL_REQUIRED,Q3,PAPER,0,0,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,0,1,38.059,38.059,38.059,17,False,font_or_text_layer_not_reliable,PORTRAIT,18,,UNKNOWN,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",,,CUMCM-2009-C-004,0.8,image_based,C,C,------------------------------------;SimSun;KaiTi,0,0,-64.586,-64.586,-64.586,,True,1,2009年数学建模国赛真题+优秀论文/2009年优秀论文/2009C：卫星和飞船的跟踪测控.pdf,primary,3D1D1C7DD22CE32C427C9D8446F36CDB9791113C8B8EC7B3C9CE847A17DAB09B,3D1D1C7DD22CE32C427C9D8446F36CDB9791113C8B8EC7B3C9CE847A17DAB09B,active,0,90,1,unknown,,126.838,126.838,126.838,2026-08-18T00:06:15+08:00,209.90277777777777,595.0,2009
1,1,unknown,unknown,18.221,18.221,18.221,2026-08-18T00:06:15+08:00,KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,611,8,1,1,FORMAL,COMPLETE,Q2,PAPER,0,0,297.00361111111107,841.9,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,31.75,31.75,31.75,23,False,,PORTRAIT,24,,BOTTOM,1,,,,CUMCM-2006-B-004,1.0,text_based,B,B,------------------------------------;XEKKFX+SimHei;MTXPWX+NSimSun;LNUHNF+SimSun;AUWCNV+TimesNewRomanPSMT;KaiTi;TYEPLS+TimesNewRomanPS-ItalicMT;TZCMBP+SymbolMT;MUFUVC+MT-Extra,107,1,31.743,30.918,31.743,,True,1,2006年数学建模国赛真题+优秀论文/2006年优秀论文/2006B：艾滋病疗法的评价及疗效的预测.pdf,primary,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,DD31E04056200D18830B0CF84E7ACD5B2A4E51A769C3E645B6A8A67AC08368DE,active,18,2713,1,unknown,艾滋病疗法的评价及疗效的预测 | CD4 和 HIV 的数据按照时间（周）从小到大进行排序，生成有较强规律性的数据,27.551,25.545,30.963,2026-08-18T00:06:15+08:00,210.00861111111107,595.3,2006
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,Times New Roman,1,1,0,0,1,0,FORMAL,COMPLETE,Q2,PAPER,0,1,259.9266666666666,736.8,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,,PORTRAIT,4,,UNKNOWN,0,,,,CUMCM-2005-B-006,1.0,text_based,B,B,------------------------------------;Times-Roman,0,0,,,,,True,1,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005B：DVD在线租赁业务中的数学模型.pdf,primary,D4E3BB3EF9EF885429E43413401CD7A28AE46D4E2BC29C08DD98FA8C39CEEC71,D4E3BB3EF9EF885429E43413401CD7A28AE46D4E2BC29C08DD98FA8C39CEEC71,active,0,16,1,unknown,,,,,2026-08-18T00:06:15+08:00,200.4906666666667,568.32,2005
0,0,unknown,unknown,,,,2026-08-18T00:06:15+08:00,Times New Roman,1,1,0,0,1,0,FORMAL,COMPLETE,Q2,PAPER,0,1,259.9266666666666,736.8,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,False,0,0,1,,,,0,False,,PORTRAIT,6,,UNKNOWN,0,,,,CUMCM-2005-A-004,1.0,text_based,A,A,------------------------------------;Times-Roman,0,0,,,,,True,1,2005年数学建模国赛真题+优秀论文/2005年国赛优秀论文/2005A：水质的评价和预测模型.pdf,primary,FE254AD18F2480EE95CEFF0A7D1BC833EDA5920305C942DFFD632BE556024B04,FE254AD18F2480EE95CEFF0A7D1BC833EDA5920305C942DFFD632BE556024B04,active,0,24,1,unknown,,,,,2026-08-18T00:06:15+08:00,200.4906666666667,568.32,2005
1,1,unknown,unknown,21.886,21.886,21.886,2026-08-18T00:06:15+08:00,Arial;Calibri;Cambria;KaiTi;Lucida;SimSun/Song;Times New Roman,1,1,142,0,1,0,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0106666666666,841.92,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.027,25.027,27.356,29,False,,PORTRAIT,30,,BOTTOM,1,,,,CUMCM-2008-B-010,1.0,text_based,B,B,------------------------------------;Times;ABCDEE+Cambria;SimSun;KaiTi;ABCDEE+Calibri;Times;ABCDEE+Lucida;Arial;ABCDEE+Cambria;Times;ABCDEE+Cambria,42,1,-64.62,-64.62,-64.62,,True,1,2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《基于BP神经网络的我国高等教育学费模型研究》.pdf,primary,45AE15568B5842ECEAB6A21D3730CE7FE9CE9783AD737020D2CEA3DF8D9280B1,45AE15568B5842ECEAB6A21D3730CE7FE9CE9783AD737020D2CEA3DF8D9280B1,active,25,3379,1,unknown,基于 BP 神经网络的我国高等教育学费模型研究 | 一、摘要,25.873,25.026,30.529,2026-08-18T00:06:15+08:00,210.01566666666668,595.32,2008
1,1,unknown,unknown,21.957,21.957,21.957,2026-08-18T00:06:15+08:00,Arial;Cambria;KaiTi;MT-Extra;SimHei;SimSun/Song;SymbolMT;Times New Roman,1,1,1107,13,1,0,FORMAL,COMPLETE,Q2,PAPER,0,0,297.0388888888889,842.0,catalog/papers.csv; catalog/paper_files.csv; catalog/scale/g8_paper_status.csv,unknown,True,0,1,1,25.019,25.019,25.019,25,False,,PORTRAIT,26,,BOTTOM,1,,,,CUMCM-2007-A-007,1.0,text_based,A,A,------------------------------------;EAACEH+SimHei;EAACGH+Cambria;EAACJH+SimSun;EAACPI+SymbolMT;TimesNewRomanPSMT;TimesNewRomanPS-ItalicMT;TimesNewRomanPS-BoldMT;SimSun;KaiTi;Arial-BoldMT;EAAHFC+MT-Extra;EABEDE+FZSTK--GBK1-0;ArialMT,74,1,-3.308,-3.308,-3.308,,True,1,2007年数学建模国赛真题+优秀论文/2007年优秀论文/2007A：《中国人口增长预测模型》 (2).pdf,primary,0FBE0E7B2FA777AAD8D9ED9B79E39C542C07E05D8A3DD4677C0BD2EAE02F1904,0FBE0E7B2FA777AAD8D9ED9B79E39C542C07E05D8A3DD4677C0BD2EAE02F1904,active,7,3108,1,unknown,中国人口增长预测模型 | 利用 Logistic 曲线预测模型指出了未来几十年内中国人口总量的变化趋势：在未来,25.04,25.04,27.583,2026-08-18T00:06:15+08:00,209.98038888888888,595.22,2007
